Plateforme,Asset,Quote,Datetime
Kraken,btc_eur,9090.00000,1600963253.174714
Kraken,btc_usd,10598.90000,1600963253.323370
Kraken,btc_usd,10599.90000,1600963253.357273
Kraken,btc_usd,10600.00000,1600963253.403113
Kraken,btc_usd,10601.70000,1600963253.408673
Kraken,btc_usd,10600.00000,1600963253.415784
Kraken,btc_usd,10601.70000,1600963253.421398
Kraken,btc_usd,10605.00000,1600963253.428875
Kraken,btc_usd,10605.00000,1600963253.434226
Kraken,btc_usd,10605.00000,1600963253.438548
Kraken,btc_usd,10605.00000,1600963253.443759
Kraken,btc_usd,10605.00000,1600963253.448097
Kraken,btc_usd,10606.20000,1600963253.458702
Kraken,btc_usd,10606.20000,1600963253.468094
Kraken,btc_usd,10607.50000,1600963253.476997
Kraken,btc_usd,10610.00000,1600963253.497531
Kraken,btc_usd,10610.00000,1600963253.511511
Kraken,btc_eur,9090.00000,1600963253.518811
Kraken,eth_usd,345.90000,1600963253.537015
Kraken,btc_eur,9090.00000,1600963253.563509
Kraken,btc_eur,9090.00000,1600963253.626324
Kraken,btc_eur,9090.00000,1600963253.653062
Kraken,btc_eur,9090.00000,1600963253.710959
Kraken,btc_eur,9091.70000,1600963253.733111
Kraken,btc_eur,9097.90000,1600963253.835819
Kraken,btc_eur,9097.90000,1600963253.959529
Kraken,eth_eur,296.68000,1600963254.098659
Kraken,eth_eur,296.67000,1600963254.127869
Kraken,btc_eur,9097.00000,1600963254.806138
Kraken,btc_eur,9097.00000,1600963254.818168
Kraken,btc_eur,9097.90000,1600963254.942852
Kraken,btc_usd,10610.00000,1600963254.973107
Kraken,btc_usd,10619.00000,1600963255.002209
Kraken,btc_usd,10619.50000,1600963255.019108
Kraken,btc_usd,10619.50000,1600963255.030811
Kraken,btc_usd,10619.50000,1600963255.040818
Kraken,btc_eur,9097.90000,1600963255.058349
Kraken,btc_eur,9097.90000,1600963255.066415
Kraken,btc_eur,9097.90000,1600963255.094048
Kraken,eth_usd,346.00000,1600963255.209845
Kraken,eth_usd,346.00000,1600963255.226342
Kraken,eth_usd,346.00000,1600963255.232108
Kraken,btc_eur,9098.00000,1600963255.385475
Kraken,eth_usd,346.00000,1600963255.410629
Kraken,btc_eur,9098.00000,1600963255.420570
Kraken,btc_eur,9098.00000,1600963255.585066
Kraken,btc_eur,9098.00000,1600963255.645772
Kraken,btc_eur,9099.00000,1600963255.666882
Kraken,btc_eur,9100.00000,1600963255.720484
Kraken,btc_eur,9100.00000,1600963255.731579
Kraken,btc_eur,9098.70000,1600963255.750678
Kraken,btc_eur,9100.00000,1600963255.759759
Kraken,btc_eur,9100.00000,1600963255.771152
Kraken,btc_eur,9100.00000,1600963255.780003
Kraken,eth_usd,346.00000,1600963255.794964
Kraken,btc_eur,9100.00000,1600963255.887662
Kraken,btc_usd,10619.40000,1600963255.899848
Kraken,eth_eur,296.82000,1600963255.908050
Kraken,eth_usd,346.00000,1600963255.967225
Kraken,btc_eur,9100.00000,1600963255.981695
Kraken,btc_usd,10619.40000,1600963255.993845
Kraken,btc_eur,9100.00000,1600963256.026614
Kraken,btc_eur,9100.00000,1600963256.047040
Kraken,btc_eur,9100.00000,1600963256.054557
Kraken,btc_eur,9100.00000,1600963256.086476
Kraken,btc_eur,9100.00000,1600963256.129466
Kraken,btc_usd,10619.40000,1600963256.141518
Kraken,btc_eur,9100.00000,1600963256.247959
Kraken,btc_eur,9100.00000,1600963256.277861
Kraken,btc_usd,10619.40000,1600963256.309346
Kraken,btc_usd,10619.40000,1600963256.388564
Kraken,btc_eur,9100.00000,1600963256.446421
Kraken,btc_usd,10619.40000,1600963256.676206
Kraken,btc_usd,10619.50000,1600963256.738983
Kraken,btc_usd,10619.80000,1600963256.750536
Kraken,btc_eur,9100.00000,1600963256.759044
Kraken,btc_eur,9100.00000,1600963256.768952
Kraken,btc_eur,9100.00000,1600963256.827442
Kraken,btc_usd,10620.00000,1600963256.956970
Kraken,btc_usd,10622.80000,1600963256.971748
Kraken,btc_usd,10624.00000,1600963257.016478
Kraken,btc_eur,9100.40000,1600963257.086818
Kraken,btc_usd,10624.00000,1600963257.233133
Kraken,btc_eur,9102.00000,1600963257.275942
Kraken,btc_eur,9105.00000,1600963257.475137
Kraken,btc_eur,9105.00000,1600963257.578621
Kraken,btc_usd,10624.00000,1600963257.719735
Kraken,btc_usd,10625.30000,1600963257.769779
Kraken,btc_usd,10625.30000,1600963257.776220
Kraken,btc_usd,10625.30000,1600963257.793227
Kraken,btc_usd,10625.30000,1600963257.803917
Kraken,btc_usd,10625.30000,1600963257.811776
Kraken,btc_eur,9105.00000,1600963257.841667
Kraken,btc_eur,9105.00000,1600963257.876472
Kraken,btc_usd,10625.30000,1600963257.914306
Kraken,btc_eur,9105.00000,1600963257.995224
Kraken,btc_eur,9105.00000,1600963258.052553
Kraken,btc_eur,9105.00000,1600963258.061323
Kraken,btc_usd,10623.90000,1600963258.097647
Kraken,btc_eur,9105.00000,1600963258.110208
Kraken,btc_usd,10625.30000,1600963258.140322
Kraken,btc_eur,9105.00000,1600963258.176013
Kraken,btc_eur,9105.00000,1600963258.224314
Kraken,btc_eur,9105.00000,1600963258.337007
Kraken,btc_eur,9108.00000,1600963258.359939
Kraken,btc_eur,9110.10000,1600963258.473725
Kraken,btc_eur,9119.00000,1600963258.517520
Kraken,btc_usd,10629.00000,1600963258.657632
Kraken,btc_usd,10630.00000,1600963258.849225
Kraken,btc_usd,10631.50000,1600963258.904805
Kraken,btc_usd,10634.90000,1600963258.920355
Kraken,btc_usd,10634.90000,1600963258.929920
Kraken,btc_usd,10635.00000,1600963258.939121
Kraken,btc_usd,10635.00000,1600963258.944506
Kraken,btc_usd,10635.00000,1600963258.949808
Kraken,btc_usd,10635.00000,1600963258.955584
Kraken,btc_usd,10635.00000,1600963258.961941
Kraken,btc_usd,10635.00000,1600963258.967764
Kraken,btc_usd,10635.00000,1600963258.973938
Kraken,btc_usd,10635.00000,1600963258.980556
Kraken,btc_usd,10635.00000,1600963258.987401
Kraken,btc_usd,10635.00000,1600963258.993306
Kraken,btc_usd,10635.00000,1600963258.999562
Kraken,btc_usd,10635.00000,1600963259.007000
Kraken,btc_usd,10635.00000,1600963259.015898
Kraken,btc_usd,10631.50000,1600963259.028916
Kraken,btc_eur,9119.80000,1600963259.069172
Kraken,btc_eur,9118.70000,1600963259.107987
Kraken,btc_usd,10631.50000,1600963259.147010
Kraken,btc_eur,9119.70000,1600963259.351650
Kraken,btc_usd,10635.00000,1600963259.358070
Kraken,btc_usd,10634.90000,1600963259.387068
Kraken,btc_usd,10635.00000,1600963259.417105
Kraken,btc_eur,9121.40000,1600963259.560603
Kraken,eth_usd,346.16000,1600963259.595784
Kraken,btc_eur,9121.40000,1600963259.784010
Kraken,btc_eur,9121.40000,1600963259.796640
Kraken,btc_usd,10640.00000,1600963259.866184
Kraken,btc_usd,10645.00000,1600963259.894892
Kraken,btc_usd,10645.00000,1600963259.907999
Kraken,btc_usd,10650.00000,1600963259.929183
Kraken,btc_usd,10650.00000,1600963259.934947
Kraken,btc_usd,10650.00000,1600963259.945616
Kraken,btc_usd,10650.00000,1600963259.957662
Kraken,btc_usd,10650.00000,1600963259.975065
Kraken,btc_usd,10638.70000,1600963259.988009
Kraken,btc_usd,10650.00000,1600963259.996597
Kraken,btc_usd,10650.00000,1600963260.003080
Kraken,btc_eur,9121.30000,1600963260.019954
Kraken,btc_usd,10642.50000,1600963260.073475
Kraken,btc_eur,9121.60000,1600963260.129919
Kraken,btc_eur,9122.90000,1600963260.141328
Kraken,eth_usd,346.20000,1600963260.152929
Kraken,eth_usd,346.26000,1600963260.158881
Kraken,eth_usd,346.26000,1600963260.167508
Kraken,btc_usd,10642.50000,1600963260.192320
Kraken,btc_usd,10654.10000,1600963260.213980
Kraken,btc_usd,10654.10000,1600963260.218978
Kraken,btc_eur,9123.40000,1600963260.243296
Kraken,btc_eur,9123.40000,1600963260.408617
Kraken,btc_eur,9125.30000,1600963260.425867
Kraken,btc_eur,9122.90000,1600963260.432514
Kraken,eth_usd,346.26000,1600963260.456174
Kraken,eth_usd,346.28000,1600963260.546296
Kraken,btc_usd,10653.00000,1600963260.565733
Kraken,btc_usd,10653.00000,1600963260.632773
Kraken,btc_eur,9125.00000,1600963260.661808
Kraken,eth_eur,296.95000,1600963260.844480
Kraken,btc_usd,10654.00000,1600963260.884106
Kraken,eth_eur,297.00000,1600963260.930793
Kraken,eth_eur,296.95000,1600963260.945067
Kraken,btc_eur,9125.30000,1600963261.125484
Kraken,btc_usd,10654.00000,1600963261.281110
Kraken,btc_usd,10654.00000,1600963261.316970
Kraken,btc_eur,9128.20000,1600963261.392907
Kraken,btc_eur,9128.20000,1600963261.424994
Kraken,btc_usd,10654.00000,1600963261.434603
Kraken,eth_eur,297.00000,1600963261.720290
Kraken,btc_eur,9127.90000,1600963261.842188
Kraken,btc_usd,10653.00000,1600963261.936266
Kraken,btc_eur,9128.50000,1600963262.174160
Kraken,eth_eur,297.00000,1600963262.917635
Kraken,eth_eur,297.00000,1600963263.002505
Kraken,eth_eur,297.06000,1600963263.142410
Kraken,btc_eur,9129.90000,1600963263.202839
Kraken,btc_usd,10653.00000,1600963263.263580
Kraken,eth_usd,346.49000,1600963263.319955
Kraken,btc_eur,9130.00000,1600963263.624257
Kraken,btc_usd,10654.00000,1600963263.736120
Kraken,btc_usd,10653.00000,1600963263.814345
Kraken,btc_eur,9129.90000,1600963264.087615
Kraken,btc_eur,9130.00000,1600963264.094543
Kraken,eth_eur,297.15000,1600963264.165594
Kraken,eth_eur,297.23000,1600963264.175093
Kraken,eth_eur,297.27000,1600963264.190354
Kraken,btc_eur,9132.00000,1600963264.253641
Kraken,btc_eur,9129.90000,1600963264.343402
Kraken,btc_eur,9132.00000,1600963264.451814
Kraken,eth_usd,346.87000,1600963264.507331
Kraken,btc_usd,10654.10000,1600963264.683801
Kraken,eth_usd,346.87000,1600963264.693439
Kraken,btc_usd,10654.00000,1600963264.717352
Kraken,eth_usd,347.00000,1600963264.774732
Kraken,btc_eur,9137.90000,1600963264.782811
Kraken,eth_usd,347.00000,1600963264.811726
Kraken,btc_usd,10654.00000,1600963264.878955
Kraken,eth_usd,347.00000,1600963264.948478
Kraken,btc_eur,9138.00000,1600963264.995032
Kraken,btc_eur,9136.10000,1600963265.005666
Kraken,eth_eur,297.27000,1600963265.021207
Kraken,eth_eur,297.27000,1600963265.055209
Kraken,eth_usd,347.00000,1600963265.073210
Kraken,btc_usd,10654.10000,1600963265.085886
Kraken,eth_eur,297.27000,1600963265.189317
Kraken,eth_eur,297.27000,1600963265.198585
Kraken,eth_usd,347.00000,1600963265.202154
Kraken,eth_eur,297.27000,1600963265.288295
Kraken,eth_usd,347.00000,1600963265.313209
Kraken,eth_usd,346.98000,1600963265.394048
Kraken,eth_usd,347.00000,1600963265.402803
Kraken,btc_usd,10654.00000,1600963265.455459
Kraken,eth_eur,297.27000,1600963265.462783
Kraken,btc_usd,10654.10000,1600963265.623966
Kraken,btc_usd,10655.00000,1600963265.695846
Kraken,btc_usd,10659.90000,1600963265.712597
Kraken,btc_usd,10660.00000,1600963265.727095
Kraken,btc_usd,10660.00000,1600963265.734895
Kraken,btc_usd,10660.00000,1600963265.746762
Kraken,eth_eur,297.40000,1600963265.814654
Kraken,eth_usd,347.10000,1600963265.843805
Kraken,btc_usd,10660.00000,1600963265.994829
Kraken,btc_usd,10660.00000,1600963266.053443
Kraken,btc_usd,10660.00000,1600963266.145906
Kraken,eth_usd,347.14000,1600963266.164983
Kraken,eth_usd,347.50000,1600963266.173261
Kraken,eth_usd,347.69000,1600963266.194264
Kraken,eth_usd,347.87000,1600963266.210921
Kraken,btc_eur,9139.90000,1600963266.242453
Kraken,btc_eur,9145.00000,1600963266.260351
Kraken,btc_eur,9149.40000,1600963266.276856
Kraken,btc_eur,9149.40000,1600963266.282446
Kraken,eth_usd,347.36000,1600963266.323149
Kraken,eth_eur,297.95000,1600963266.338235
Kraken,eth_eur,297.98000,1600963266.367916
Kraken,btc_usd,10659.90000,1600963266.390477
Kraken,eth_usd,347.14000,1600963266.444929
Kraken,btc_usd,10661.00000,1600963266.457288
Kraken,btc_usd,10665.00000,1600963266.469239
Kraken,eth_eur,297.95000,1600963266.487298
Kraken,eth_usd,347.10000,1600963266.563651
Kraken,eth_eur,297.98000,1600963266.580854
Kraken,btc_eur,9149.40000,1600963266.585770
Kraken,btc_eur,9150.00000,1600963266.612195
Kraken,btc_eur,9167.60000,1600963266.766074
Kraken,btc_eur,9167.60000,1600963266.774393
Kraken,btc_eur,9167.60000,1600963266.783387
Kraken,btc_eur,9167.60000,1600963266.804646
Kraken,btc_eur,9146.50000,1600963266.822548
Kraken,eth_eur,297.98000,1600963266.920697
Kraken,eth_eur,297.98000,1600963267.023147
Kraken,btc_usd,10666.00000,1600963267.121434
Kraken,btc_usd,10665.00000,1600963267.136017
Kraken,btc_usd,10669.00000,1600963267.368938
Kraken,btc_usd,10669.00000,1600963267.392738
Kraken,eth_usd,347.59000,1600963267.404310
Kraken,btc_usd,10670.00000,1600963267.438849
Kraken,eth_eur,297.98000,1600963267.451563
Kraken,btc_eur,9161.70000,1600963267.498182
Kraken,eth_usd,347.59000,1600963267.522346
Kraken,eth_usd,347.65000,1600963267.626217
Kraken,btc_usd,10670.00000,1600963267.702570
Kraken,eth_usd,347.92000,1600963267.898262
Kraken,eth_eur,297.98000,1600963267.952751
Kraken,btc_usd,10671.90000,1600963267.965768
Kraken,btc_usd,10684.10000,1600963267.989386
Kraken,btc_usd,10684.10000,1600963267.994832
Kraken,btc_eur,9168.20000,1600963268.133822
Kraken,eth_usd,347.92000,1600963268.273633
Kraken,eth_usd,347.92000,1600963268.312496
Kraken,eth_usd,347.65000,1600963268.322178
Kraken,eth_usd,347.65000,1600963268.349779
Kraken,btc_usd,10685.00000,1600963268.433138
Kraken,eth_usd,347.65000,1600963268.478248
Kraken,eth_usd,347.75000,1600963268.490724
Kraken,btc_eur,9161.70000,1600963268.528926
Kraken,eth_eur,297.98000,1600963268.599579
Kraken,eth_eur,297.98000,1600963268.605653
Kraken,eth_eur,298.02000,1600963268.638193
Kraken,eth_eur,298.09000,1600963268.643384
Kraken,eth_eur,298.09000,1600963268.683662
Kraken,eth_eur,298.09000,1600963269.162137
Kraken,eth_usd,347.78000,1600963269.182979
Kraken,eth_eur,298.09000,1600963269.236723
Kraken,eth_usd,348.00000,1600963269.403914
Kraken,eth_usd,348.00000,1600963269.431839
Kraken,btc_usd,10685.00000,1600963269.449852
Kraken,eth_eur,298.09000,1600963269.495611
Kraken,btc_usd,10685.00000,1600963269.606940
Kraken,btc_eur,9168.20000,1600963269.710709
Kraken,eth_usd,347.99000,1600963269.764561
Kraken,btc_eur,9170.00000,1600963269.791067
Kraken,eth_eur,298.09000,1600963269.821180
Kraken,eth_eur,298.09000,1600963269.979114
Kraken,eth_eur,298.20000,1600963269.995109
Kraken,eth_usd,348.00000,1600963270.043818
Kraken,btc_usd,10685.00000,1600963270.074604
Kraken,btc_usd,10686.40000,1600963270.099542
Kraken,btc_usd,10686.40000,1600963270.114020
Kraken,btc_usd,10688.00000,1600963270.123252
Kraken,btc_usd,10694.00000,1600963270.155254
Kraken,eth_eur,298.23000,1600963270.215980
Kraken,eth_eur,298.24000,1600963270.238803
Kraken,eth_eur,298.56000,1600963270.275589
Kraken,btc_usd,10694.00000,1600963270.327470
Kraken,eth_usd,347.99000,1600963270.371804
Kraken,eth_usd,348.00000,1600963270.551949
Kraken,eth_usd,348.00000,1600963270.593108
Kraken,btc_eur,9171.00000,1600963270.746645
Kraken,btc_eur,9180.00000,1600963270.808372
Kraken,btc_eur,9170.00000,1600963270.841871
Kraken,btc_eur,9180.00000,1600963270.851236
Kraken,btc_eur,9180.00000,1600963270.866800
Kraken,btc_usd,10695.00000,1600963271.028066
Kraken,eth_usd,348.06000,1600963271.103369
Kraken,eth_eur,298.62000,1600963271.118481
Kraken,eth_eur,298.51000,1600963271.172255
Kraken,eth_eur,298.51000,1600963271.179487
Kraken,eth_eur,298.51000,1600963271.185458
Kraken,eth_eur,298.51000,1600963271.189527
Kraken,eth_eur,298.51000,1600963271.194582
Kraken,eth_usd,348.02000,1600963271.282354
Kraken,btc_eur,9179.90000,1600963271.687183
Kraken,btc_eur,9179.90000,1600963271.786991
Kraken,eth_usd,348.01000,1600963271.865452
Kraken,eth_eur,298.94000,1600963271.958773
Kraken,eth_usd,348.01000,1600963271.991613
Kraken,btc_usd,10698.00000,1600963272.217523
Kraken,eth_usd,348.06000,1600963272.244077
Kraken,btc_eur,9179.90000,1600963272.379036
Kraken,btc_eur,9179.90000,1600963272.434398
Kraken,btc_usd,10697.90000,1600963272.561667
Kraken,btc_eur,9179.90000,1600963272.667515
Kraken,btc_usd,10698.00000,1600963272.714648
Kraken,btc_usd,10698.00000,1600963272.755830
Kraken,btc_usd,10698.00000,1600963272.828432
Kraken,btc_usd,10700.00000,1600963272.879737
Kraken,btc_usd,10700.00000,1600963272.886575
Kraken,btc_usd,10700.00000,1600963272.904406
Kraken,btc_usd,10700.00000,1600963272.913256
Kraken,btc_usd,10700.00000,1600963272.926323
Kraken,btc_usd,10700.00000,1600963272.937834
Kraken,btc_eur,9179.90000,1600963273.076670
Kraken,eth_usd,348.23000,1600963273.212837
Kraken,eth_usd,348.19000,1600963273.240843
Kraken,eth_usd,349.00000,1600963273.302712
Kraken,eth_usd,349.00000,1600963273.310962
Kraken,eth_usd,349.00000,1600963273.319468
Kraken,eth_usd,348.17000,1600963273.333207
Kraken,btc_eur,9180.00000,1600963273.353221
Kraken,btc_eur,9179.90000,1600963273.452216
Kraken,btc_eur,9179.90000,1600963273.660144
Kraken,btc_eur,9180.00000,1600963273.749076
Kraken,btc_eur,9179.90000,1600963273.840342
Kraken,eth_eur,298.81000,1600963273.860399
Kraken,btc_eur,9179.90000,1600963273.961755
Kraken,btc_eur,9180.00000,1600963273.977923
Kraken,eth_eur,298.75000,1600963274.186536
Kraken,eth_usd,348.21000,1600963274.210260
Kraken,eth_usd,348.20000,1600963274.237497
Kraken,eth_usd,348.20000,1600963274.258674
Kraken,eth_eur,298.75000,1600963274.501536
Kraken,btc_usd,10698.00000,1600963274.534484
Kraken,eth_eur,298.75000,1600963274.562558
Kraken,btc_usd,10700.00000,1600963274.591354
Kraken,btc_eur,9181.10000,1600963274.603461
Kraken,btc_usd,10700.00000,1600963274.848571
Kraken,btc_usd,10700.00000,1600963275.183528
Kraken,eth_usd,348.23000,1600963275.226697
Kraken,eth_eur,298.75000,1600963275.257472
Kraken,eth_usd,348.23000,1600963275.285106
Kraken,btc_usd,10700.00000,1600963275.306924
Kraken,btc_usd,10700.00000,1600963275.319572
Kraken,btc_usd,10700.00000,1600963275.369438
Kraken,btc_usd,10705.00000,1600963275.579698
Kraken,btc_usd,10707.50000,1600963275.591982
Kraken,btc_usd,10707.50000,1600963275.606714
Kraken,btc_usd,10707.50000,1600963275.614133
Kraken,btc_usd,10707.50000,1600963275.634381
Kraken,btc_usd,10707.50000,1600963275.656321
Kraken,btc_eur,9181.20000,1600963275.768703
Kraken,btc_eur,9190.40000,1600963275.795173
Kraken,eth_eur,298.75000,1600963275.842816
Kraken,btc_eur,9182.10000,1600963275.896165
Kraken,btc_eur,9182.10000,1600963275.907724
Kraken,btc_usd,10709.90000,1600963276.129620
Kraken,btc_eur,9190.30000,1600963276.277982
Kraken,eth_eur,298.77000,1600963276.287360
Kraken,btc_usd,10707.60000,1600963276.294699
Kraken,btc_usd,10709.90000,1600963276.393109
Kraken,btc_usd,10716.70000,1600963276.422848
Kraken,btc_usd,10720.00000,1600963276.435514
Kraken,btc_usd,10720.00000,1600963276.445258
Kraken,btc_usd,10720.00000,1600963276.451859
Kraken,eth_usd,348.43000,1600963276.476050
Kraken,btc_usd,10716.60000,1600963276.688688
Kraken,eth_eur,298.78000,1600963276.918496
Kraken,btc_usd,10716.60000,1600963276.984654
Kraken,btc_usd,10716.70000,1600963277.060611
Kraken,btc_usd,10719.10000,1600963277.245027
Kraken,btc_eur,9190.30000,1600963277.389387
Kraken,eth_eur,298.78000,1600963277.551609
Kraken,btc_eur,9190.30000,1600963277.673493
Kraken,btc_usd,10719.30000,1600963277.824591
Kraken,eth_eur,298.92000,1600963277.916719
Kraken,eth_usd,348.51000,1600963278.012866
Kraken,btc_usd,10716.60000,1600963278.030990
Kraken,btc_usd,10717.50000,1600963278.072634
Kraken,btc_usd,10709.00000,1600963278.090256
Kraken,btc_eur,9190.30000,1600963278.129861
Kraken,btc_usd,10717.00000,1600963278.221443
Kraken,eth_eur,298.93000,1600963278.358184
Kraken,btc_eur,9190.30000,1600963278.481665
Kraken,btc_eur,9190.30000,1600963278.490826
Kraken,btc_usd,10715.70000,1600963278.537649
Kraken,btc_usd,10742.30000,1600963278.656850
Kraken,btc_usd,10742.30000,1600963278.662749
Kraken,btc_eur,9190.30000,1600963278.798195
Kraken,btc_usd,10741.40000,1600963278.827359
Kraken,btc_eur,9190.30000,1600963278.900582
Kraken,btc_eur,9190.30000,1600963278.914629
Kraken,btc_usd,10741.40000,1600963278.994815
Kraken,btc_usd,10741.40000,1600963279.099669
Kraken,btc_usd,10741.40000,1600963279.140900
Kraken,btc_usd,10741.40000,1600963279.158583
Kraken,btc_usd,10741.40000,1600963279.182372
Kraken,btc_usd,10741.40000,1600963279.189408
Kraken,btc_usd,10741.40000,1600963279.195682
Kraken,eth_eur,298.94000,1600963279.204284
Kraken,eth_usd,348.45000,1600963279.237071
Kraken,btc_usd,10741.40000,1600963279.261896
Kraken,btc_usd,10741.40000,1600963279.268662
Kraken,btc_usd,10741.40000,1600963279.314826
Kraken,btc_usd,10717.60000,1600963279.360951
Kraken,btc_eur,9187.70000,1600963279.366798
Kraken,eth_eur,298.93000,1600963279.423095
Kraken,eth_usd,348.45000,1600963279.435819
Kraken,eth_usd,348.45000,1600963279.595005
Kraken,btc_usd,10717.60000,1600963279.611368
Kraken,btc_usd,10717.60000,1600963279.683608
Kraken,btc_eur,9185.10000,1600963279.709094
Kraken,eth_usd,348.45000,1600963279.736212
Kraken,btc_eur,9185.10000,1600963279.741318
Kraken,btc_usd,10717.60000,1600963279.838472
Kraken,btc_usd,10717.60000,1600963279.883881
Kraken,btc_usd,10717.60000,1600963280.025503
Kraken,btc_eur,9185.60000,1600963280.058957
Kraken,eth_eur,298.75000,1600963280.075269
Kraken,btc_eur,9181.20000,1600963280.111444
Kraken,eth_eur,298.72000,1600963280.254694
Kraken,btc_usd,10713.40000,1600963280.315615
Kraken,btc_usd,10707.60000,1600963280.348860
Kraken,btc_eur,9183.40000,1600963280.398617
Kraken,btc_eur,9182.00000,1600963280.461197
Kraken,btc_usd,10705.00000,1600963280.469308
Kraken,eth_usd,348.44000,1600963280.784543
Kraken,btc_usd,10702.90000,1600963280.797143
Kraken,btc_eur,9179.90000,1600963280.951931
Kraken,btc_eur,9180.00000,1600963280.960530
Kraken,btc_usd,10705.10000,1600963280.995604
Kraken,btc_usd,10711.10000,1600963281.163698
Kraken,btc_eur,9185.20000,1600963281.198077
Kraken,btc_usd,10709.10000,1600963281.244324
Kraken,eth_usd,348.44000,1600963281.310733
Kraken,btc_eur,9180.30000,1600963281.448430
Kraken,btc_eur,9180.30000,1600963281.473953
Kraken,btc_usd,10709.10000,1600963281.960569
Kraken,btc_usd,10708.80000,1600963282.632462
Kraken,btc_eur,9185.30000,1600963283.558222
Kraken,btc_eur,9188.70000,1600963283.729211
Kraken,eth_eur,298.68000,1600963283.857593
Kraken,btc_eur,9185.40000,1600963284.347747
Kraken,btc_usd,10708.20000,1600963284.433809
Kraken,btc_usd,10709.20000,1600963284.500951
Kraken,btc_usd,10709.20000,1600963284.866942
Kraken,btc_usd,10709.20000,1600963285.074151
Kraken,eth_usd,348.34000,1600963285.170525
Kraken,eth_eur,298.70000,1600963285.314490
Kraken,eth_usd,348.60000,1600963285.339610
Kraken,eth_eur,299.00000,1600963285.352059
Kraken,btc_eur,9186.90000,1600963285.503233
Kraken,btc_usd,10709.30000,1600963285.607746
Kraken,btc_eur,9185.40000,1600963285.819668
Kraken,btc_eur,9188.70000,1600963286.227937
Kraken,btc_eur,9190.00000,1600963286.299261
Kraken,btc_eur,9188.60000,1600963286.554500
Kraken,btc_usd,10710.40000,1600963286.609955
Kraken,eth_eur,298.99000,1600963286.652311
Kraken,eth_usd,348.61000,1600963286.999201
Kraken,btc_eur,9187.80000,1600963287.081796
Kraken,btc_usd,10709.30000,1600963287.182757
Kraken,btc_usd,10709.30000,1600963287.240239
Kraken,btc_eur,9187.80000,1600963287.557707
Kraken,eth_eur,299.00000,1600963287.693745
Kraken,btc_eur,9187.80000,1600963288.251553
Kraken,btc_usd,10704.90000,1600963288.384787
Kraken,btc_usd,10705.00000,1600963288.877950
Kraken,btc_usd,10704.40000,1600963288.900931
Kraken,btc_eur,9185.30000,1600963289.444903
Kraken,eth_usd,348.68000,1600963289.476048
Kraken,eth_usd,348.68000,1600963289.707037
Kraken,btc_usd,10705.00000,1600963289.767081
Kraken,btc_usd,10706.70000,1600963290.047669
Kraken,eth_eur,299.00000,1600963290.056417
Kraken,btc_eur,9182.30000,1600963290.293147
Kraken,btc_usd,10704.40000,1600963290.320903
Kraken,eth_eur,298.89000,1600963290.864174
Kraken,eth_eur,298.89000,1600963291.261123
Kraken,btc_eur,9179.90000,1600963291.444050
Kraken,btc_eur,9178.50000,1600963291.557473
Kraken,btc_eur,9178.50000,1600963291.704185
Kraken,eth_usd,348.53000,1600963291.818031
Kraken,btc_usd,10701.10000,1600963291.887356
Kraken,btc_usd,10704.30000,1600963291.936791
Kraken,eth_eur,298.89000,1600963292.027391
Kraken,btc_eur,9178.00000,1600963292.438965
Kraken,btc_eur,9177.80000,1600963292.515670
Kraken,btc_eur,9168.70000,1600963292.889418
Kraken,btc_eur,9177.90000,1600963293.000130
Kraken,btc_eur,9172.20000,1600963293.156636
Kraken,eth_eur,298.72000,1600963293.580703
Kraken,eth_eur,298.72000,1600963293.608861
Kraken,btc_usd,10700.90000,1600963293.703349
Kraken,btc_usd,10700.90000,1600963293.757866
Kraken,eth_usd,348.31000,1600963293.845639
Kraken,btc_eur,9170.30000,1600963293.874000
Kraken,eth_eur,298.69000,1600963294.143870
Kraken,btc_usd,10700.90000,1600963294.264219
Kraken,btc_eur,9171.60000,1600963294.279989
Kraken,btc_eur,9170.20000,1600963294.308072
Kraken,eth_eur,298.38000,1600963295.263286
Kraken,btc_eur,9166.60000,1600963295.441260
Kraken,btc_usd,10691.90000,1600963295.523160
Kraken,eth_usd,348.01000,1600963295.622375
Kraken,btc_usd,10695.50000,1600963295.681524
Kraken,btc_eur,9169.90000,1600963296.516435
Kraken,btc_eur,9170.30000,1600963296.866404
Kraken,eth_usd,348.11000,1600963297.175270
Kraken,btc_eur,9182.80000,1600963297.719457
Kraken,btc_eur,9184.10000,1600963298.093194
Kraken,btc_eur,9175.50000,1600963298.278242
Kraken,btc_eur,9175.60000,1600963298.623286
Kraken,btc_eur,9175.50000,1600963298.638842
Kraken,btc_usd,10694.60000,1600963298.832702
Kraken,btc_eur,9174.80000,1600963298.857410
Kraken,eth_usd,348.09000,1600963298.954544
Kraken,btc_eur,9175.60000,1600963299.017570
Kraken,btc_usd,10687.50000,1600963299.025013
Kraken,btc_eur,9170.70000,1600963299.223485
Kraken,eth_usd,348.08000,1600963299.428779
Kraken,btc_eur,9170.30000,1600963299.643605
Kraken,eth_usd,348.00000,1600963299.673895
Kraken,btc_usd,10687.60000,1600963299.729287
Kraken,eth_eur,298.51000,1600963299.743955
Kraken,btc_usd,10687.30000,1600963299.834396
Kraken,eth_eur,298.47000,1600963299.844221
